Code établissement;Appellation officielle;Dénomination principale;Patronyme uai;Secteur Public/Privé;Adresse;Lieu dit;Boite postale;Code postal;Localite d'acheminement;Commune;Coordonnee X;Coordonnee Y;EPSG;Latitude;Longitude;Qualité d'appariement;Localisation;Code nature;Nature;Code état établissement;Etat établissement;Code département;Code région;Code académie;Code commune;Département;Région;Académie;Position;secteur_prive_code_type_contrat;secteur_prive_libelle_type_contrat;code_ministere;libelle_ministere;date_ouverture
0530424Y;Ecole primaire George Sand;ECOLE PRIMAIRE;GEORGE SAND;Public;3 rue Principale;;;53290;ST LOUP DU DORAT;Saint-Loup-du-Dorat;444857.2;6759798.0;EPSG:2154;47.88891311633279;-0.41498941743806367;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53233;Mayenne;Pays de la Loire;Nantes;47.8889131163,-0.414989417438;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-04
0530428C;Ecole primaire;ECOLE PRIMAIRE;HENRI MATISSE;Public;16 rue de l'Ecole;;;53300;ST MARS SUR COLMONT;Saint-Mars-sur-Colmont;426392.9;6814662.8;EPSG:2154;48.37462494632794;-0.6961304531955982;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53237;Mayenne;Pays de la Loire;Nantes;48.3746249463,-0.696130453196;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-02-04
0530552M;Ecole primaire privée Sainte Jeanne d'Arc;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC RPI CARELLES;Privé;14 rue des Ecoles;;;53120;LEVARE;Levaré;410755.7;6820264.0;EPSG:2154;48.41818474862543;-0.9107806140558912;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53132;Mayenne;Pays de la Loire;Nantes;48.4181847486,-0.910780614056;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530714N;Ecole primaire privée Notre-Dame de Pontmain;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME-DE-PONTMAIN;Privé;10 RUE DES SPORTS;;;53120;BRECE;Brecé;419778.3;6817828.3;EPSG:2154;48.40025312170251;-0.7874006212573784;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53042;Mayenne;Pays de la Loire;Nantes;48.4002531217,-0.787400621257;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-19
0720089F;Ecole primaire Robert Deshayes;ECOLE PRIMAIRE;ROBERT DESHAYES;Public;11 rue Robert Poupin;;;72310;LA CHAPELLE HUON;La Chapelle-Huon;531380.6;6753076.7;EPSG:2154;47.856412952683485;0.7448701459089744;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;72;52;17;72064;Sarthe;Pays de la Loire;Nantes;47.8564129527,0.744870145909;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1967-01-25
0720182G;Ecole primaire;ECOLE PRIMAIRE;;Public;Rue du Bourg Fleuri;;;72270;COURCELLES LA FORET;Courcelles-la-Forêt;474084.2;6747157.1;EPSG:2154;47.78595067160027;-0.017740396246242393;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;72;52;17;72100;Sarthe;Pays de la Loire;Nantes;47.7859506716,-0.0177403962462;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1967-01-26
0720329S;Ecole primaire;ECOLE PRIMAIRE;;Public;1 allée DU PRESSOIR;;;72290;TEILLE;Teillé;490963.1;6790396.6;EPSG:2154;48.180412957366734;0.1869599495977234;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;72;52;17;72349;Sarthe;Pays de la Loire;Nantes;48.1804129574,0.186959949598;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1967-01-23
0850534U;école primaire émilien charrier;ECOLE PRIMAIRE;EMILIEN CHARRIER;Public;Rue du Querry Pigeon;;;85440;TALMONT ST HILAIRE;Talmont-Saint-Hilaire;341846.1;6604665.3;EPSG:2154;46.4466486144187;-1.668320451996699;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85288;Vendée;Pays de la Loire;Nantes;46.4466486144,-1.668320452;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-12
0850912E;école primaire privée notre dame;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;Privé;Hameau de Saint Symphorien;;;85530;LA BRUFFIERE;La Bruffière;383091.8;6661836.4;EPSG:2154;46.9813941299066;-1.1710893943562566;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85039;Vendée;Pays de la Loire;Nantes;46.9813941299,-1.17108939436;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0850926V;école primaire privée sainte thérèse;ECOLE PRIMAIRE PRIVEE;STE THERESE;Privé;26 rue de la Paix;;;85450;CHAMPAGNE LES MARAIS;Champagné-les-Marais;382759.7;6595264.6;EPSG:2154;46.38264341341755;-1.129669775406944;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85049;Vendée;Pays de la Loire;Nantes;46.3826434134,-1.12966977541;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0851044Y;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH;Privé;8 rue Jules Ferry;;;85370;LE LANGON;Le Langon;396587.9;6600749.5;EPSG:2154;46.43833874796243;-0.9535405723471551;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85121;Vendée;Pays de la Loire;Nantes;46.438338748,-0.953540572347;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0851080M;Ecole primaire privée Soeur Emmanuelle;ECOLE PRIMAIRE PRIVEE;SOEUR EMMANUELLE;Privé;5 rue du Foyer;;;85450;MOREILLES;Moreilles;386600.0;6599283.0;EPSG:2154;46.42057611732307;-1.0824703276069678;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85149;Vendée;Pays de la Loire;Nantes;46.4205761173,-1.08247032761;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0851127N;ECOLE PRIMAIRE SEBASTIEN LUNEAU;ECOLE PRIMAIREPUBLIQUE;SEBASTIEN LUNEAU;Public;5 rue du Grand Vitrail;;;85230;BOUIN;Bouin;320273.0;6664679.0;EPSG:2154;46.97412388901594;-1.998240422508126;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85029;Vendée;Pays de la Loire;Nantes;46.974123889,-1.99824042251;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-09-21
0851134W;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;SAINTE MARIE;Privé;14 rue Réaumur;;;85390;TALLUD STE GEMME;Tallud-Sainte-Gemme;403314.6;6628138.2;EPSG:2154;46.68765826814663;-0.8835703711507307;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85287;Vendée;Pays de la Loire;Nantes;46.6876582681,-0.883570371151;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1972-10-06
0851166F;Ecole élémentaire privée L'Espérance;ECOLE ELEMENTAIRE PRIVEE;L'ESPERANCE;Privé;;BOURDEVAIRE;2;85110;STE CECILE;Sainte-Cécile;385845.6;6631697.0;EPSG:2154;46.71169870155532;-1.1142602350675554;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85202;Vendée;Pays de la Loire;Nantes;46.7116987016,-1.11426023507;31;CONTRAT ASSOCIATION PARTIE DES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1974-05-08
0851654L;Ecole Primaire privée Ecole de la Transition;ECOLE PRIMAIRE PRIVEE;ECOLE DE LA TRANSITION;Privé;281 chemin DU CHIRON;;;85710;LA GARNACHE;La Garnache;309518.9;6647317.4;EPSG:2154;46.81192427380975;-2.1245905683814192;Correcte;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;85;52;17;85096;Vendée;Pays de la Loire;Nantes;46.8119242738,-2.12459056838;10;HORS CONTRAT;06;MINISTERE DE L'EDUCATION NATIONALE;2015-09-01
0440233P;Collège privé Saint Joseph;COLLEGE PRIVE;ST JOSEPH;Privé;19 avenue GUSTAVE EIFFEL;;;44250;ST BREVIN LES PINS;Saint-Brevin-les-Pins;310428.9;6694194.1;EPSG:2154;47.233608924580025;-2.152770509531434;Parfaite;Rue;340;COLLEGE;1;OUVERT;44;52;17;44154;Loire-Atlantique;Pays de la Loire;Nantes;47.2336089246,-2.15277050953;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-03-14
0440536U;Collège Sophie Germain;COLLEGE;SOPHIE GERMAIN;Public;19  MAIL PABLO PICASSO;;;44000;NANTES;Nantes;356873.3;6689261.9;EPSG:2154;47.214925766511755;-1.5361600679820884;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2149257665,-1.53616006798;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-02-11
0441657M;Collège Antoine de Saint-Exupéry;COLLEGE;ANTOINE DE SAINT-EXUPERY;Public;10  RUE DU PRINCE BOIS;;;44260;SAVENAY;Savenay;327828.9;6707247.6;EPSG:2154;47.36088037477378;-1.9340102392752416;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44195;Loire-Atlantique;Pays de la Loire;Nantes;47.3608803748,-1.93401023928;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1974-05-02
0491147F;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;SAINTE-MARIE;Privé;Chemin du Bois;MAZE;;49630;MAZE MILON;Mazé-Milon;453644.0;6711775.9;EPSG:2154;47.46041089870999;-0.2709094549795515;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49194;Maine-et-Loire;Pays de la Loire;Nantes;47.4604108987,-0.27090945498;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-12
0491158T;Ecole primaire privée Sacré-Coeur;ECOLE PRIMAIRE PRIVEE;SACRE COEUR /A;Privé;8 rue de la Jouannerie;;;49680;VIVY;Vivy;469263.3;6695877.0;EPSG:2154;47.32303419655337;-0.055579476696156864;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49378;Maine-et-Loire;Pays de la Loire;Nantes;47.3230341966,-0.0555794766962;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-12
0491164Z;ECOLE PRIMAIRE PRIVEE SAINT DOUCELIN;ECOLE PRIMAIRE PRIVEE/A;SAINT DOUCELIN;Privé;17 rue Jean Gallart;;;49650;ALLONNES;Allonnes;475032.1;6692233.9;EPSG:2154;47.292245036752696;0.022560006792201832;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49002;Maine-et-Loire;Pays de la Loire;Nantes;47.2922450368,0.0225600067922;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-28
0491167C;Ecole primaire privée Saint Gabriel;ECOLE PRIMAIRE PRIVEE;ST GABRIEL;Privé;4 rue de la Paix;MARTIGNE-BRIAND;;49380;TERRANJOU;Terranjou;440409.4;6687170.7;EPSG:2154;47.23405361469654;-0.4322199603667274;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49086;Maine-et-Loire;Pays de la Loire;Nantes;47.2340536147,-0.432219960367;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-27
0491179R;Ecole primaire privée Saint Florent;ECOLE PRIMAIRE PRIVEE;SAINT FLORENT/A;Privé;6 rue de l'Eglise;;;49400;VARRAINS;Varrains;467858.3;6685131.9;EPSG:2154;47.225883876142426;-0.06863972964266565;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49362;Maine-et-Loire;Pays de la Loire;Nantes;47.2258838761,-0.0686397296427;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-27
0491183V;Ecole primaire privée Sainte Anne;ECOLE PRIMAIRE PRIVEE;SAINTE-ANNE/A;Privé;114 ter rue du Pont Fouchard;QUARTIER DE BAGNEUX;;49400;SAUMUR;Saumur;466077.8;6687543.7;EPSG:2154;47.246954611231054;-0.09340019317892304;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49328;Maine-et-Loire;Pays de la Loire;Nantes;47.2469546112,-0.0934001931789;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-27
0491214D;Ecole primaire privée Montrieux;ECOLE PRIMAIRE PRIVEE;MONTRIEUX;Privé;113 rue André Malraux;;;49800;TRELAZE;Trélazé;438907.2;6711813.1;EPSG:2154;47.4550878567683;-0.466349861722738;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49353;Maine-et-Loire;Pays de la Loire;Nantes;47.4550878568,-0.466349861723;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-17
0491219J;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE/A;ST JOSEPH;Privé;2 rue de la Garenne;;;49170;ST GERMAIN DES PRES;Saint-Germain-des-Prés;410678.4;6708257.6;EPSG:2154;47.4113663452929;-0.8382698578807488;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49284;Maine-et-Loire;Pays de la Loire;Nantes;47.4113663453,-0.838269857881;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-17
0491228U;Ecole primaire privée Notre-Dame des Anges;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DES ANGES;Privé;1 rue DES FEES;SAINT-LAURENT-DU-MOTTAY;;49410;MAUGES SUR LOIRE;Mauges-sur-Loire;402096.5;6702079.0;EPSG:2154;47.352006313018535;-0.9478393935820617;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49244;Maine-et-Loire;Pays de la Loire;Nantes;47.352006313,-0.947839393582;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-17
0491236C;Ecole primaire privée Saint Victor;ECOLE PRIMAIRE PRIVEE;ST-VICTOR;Privé;2 chemin Fontaine;SAINT-LAURENT-DE-LA-PLAIN;;49290;MAUGES SUR LOIRE;Mauges-sur-Loire;412668.9;6697574.3;EPSG:2154;47.316173158279724;-0.8050796405841744;Correcte;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49244;Maine-et-Loire;Pays de la Loire;Nantes;47.3161731583,-0.805079640584;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-24
0491238E;Ecole primaire privée Saint Symphorien;ECOLE   PRIMAIRE PRIVEE;ST SYMPHORIEN/A;Privé;Allée Réné Onillon;MONTJEAN-SUR-LOIRE;;49570;MAUGES SUR LOIRE;Mauges-sur-Loire;408857.4;6705543.4;EPSG:2154;47.38616326837786;-0.8606305921728878;Correcte;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49244;Maine-et-Loire;Pays de la Loire;Nantes;47.3861632684,-0.860630592173;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-17
0491246N;Ecole primaire privée Saint Charles;ECOLE PRIMAIRE PRIVEE;SAINT CHARLES;Privé;13 avenue de l'Europe;SAINT-FLORENT-LE-VIEIL;;49410;MAUGES SUR LOIRE;Mauges-sur-Loire;397272.5;6703359.5;EPSG:2154;47.36133093795267;-1.0125198660552681;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49244;Maine-et-Loire;Pays de la Loire;Nantes;47.361330938,-1.01251986606;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-14
0491268M;Ecole primaire privée Arche de Noé;ECOLE PRIMAIRE PRIVEE;ARCHE DE NOE/A;Privé;21 rue Eugène Bonnet;LE LONGERON;;49710;SEVREMOINE;Sèvremoine;391724.5;6665370.8;EPSG:2154;47.017221691461174;-1.0600599575130247;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49301;Maine-et-Loire;Pays de la Loire;Nantes;47.0172216915,-1.06005995751;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-26
0491305C;Ecole primaire privée Joseph Girard;ECOLE PRIMAIRE PRIVEE;JOSEPH GIRARD/A;Privé;3 avenue du Chemin Vert;LE PIN-EN-MAUGES;;49110;BEAUPREAU EN MAUGES;Beaupréau-en-Mauges;405388.7;6690890.0;EPSG:2154;47.25287446445483;-0.8969703828929437;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49023;Maine-et-Loire;Pays de la Loire;Nantes;47.2528744645,-0.896970382893;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-25
0491332G;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST-JOSEPH/A;Privé;75 rue Gaston Joubin;SEGRE;;49500;SEGRE EN ANJOU BLEU;Segré-en-Anjou Bleu;409887.1;6739096.5;EPSG:2154;47.688280774420804;-0.8687800004377035;Parfaite;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49331;Maine-et-Loire;Pays de la Loire;Nantes;47.6882807744,-0.868780000438;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-18
0491342T;Ecole primaire privée Saint François;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS/A;Privé;20 rue des Vignes;COMBREE;;49420;OMBREE D ANJOU;Ombrée d'Anjou;397792.9;6741586.1;EPSG:2154;47.70521758529045;-1.0314804959053898;Correcte;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49248;Maine-et-Loire;Pays de la Loire;Nantes;47.7052175853,-1.03148049591;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-16
0491348Z;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST JOSEPH;Privé;14 boulevard de la Prévalaye;POUANCE;;49420;OMBREE D ANJOU;Ombrée d'Anjou;387287.3;6746241.3;EPSG:2154;47.74214934836396;-1.174650230080506;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49248;Maine-et-Loire;Pays de la Loire;Nantes;47.7421493484,-1.17465023008;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-05-16
0491364S;Ecole primaire privée Sainte Marie;ECOLE PRIMAIRE PRIVEE;STE MARIE/A;Privé;12 rue du Colonel;;;49190;DENEE;Denée;427987.5;6703552.4;EPSG:2154;47.37639929109061;-0.606120407914753;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49120;Maine-et-Loire;Pays de la Loire;Nantes;47.3763992911,-0.606120407915;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-14
0491373B;Ecole primaire privée Saint Guillaume;ECOLE PRIMAIRE PRIVEE;SAINTE-MARIE SAINT-GUILLAUME;Privé;18 rue de la Ranloue;;;49124;ST BARTHELEMY D ANJOU;Saint-Barthélemy-d'Anjou;436726.1;6713483.8;EPSG:2154;47.4692471461953;-0.49625062768516687;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49267;Maine-et-Loire;Pays de la Loire;Nantes;47.4692471462,-0.496250627685;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-14
0491378G;Ecole primaire privée Saint Dominique Savio;ECOLE PRIMAIRE PRIVEE;SAINT DOMINIQUE SAVIO;Privé;24 rue de Grez;;;49460;FENEU;Feneu;429585.9;6724924.2;EPSG:2154;47.56923798686778;-0.597860216098879;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49135;Maine-et-Loire;Pays de la Loire;Nantes;47.5692379869,-0.597860216099;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491388T;Ecole primaire privée Notre-Dame;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME/A;Privé;7 grande rue;MORANNES;;49640;MORANNES SUR SARTHE DAUMERAY;Morannes sur Sarthe-Daumeray;444126.0;6744012.7;EPSG:2154;47.74669226799033;-0.4156305282628425;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49220;Maine-et-Loire;Pays de la Loire;Nantes;47.746692268,-0.415630528263;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491395A;Ecole primaire privée Notre-Dame;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME;Privé;9 rue des Déportés;;;49430;DURTAL;Durtal;456854.6;6735093.1;EPSG:2154;47.67130901517967;-0.24102969818847358;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49127;Maine-et-Loire;Pays de la Loire;Nantes;47.6713090152,-0.241029698188;20;CONTRAT SIMPLE TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491397C;Ecole primaire privée Saint Maurille;ECOLE PRIMAIRE PRIVEE;SAINT MAURILLE;Privé;14 rue de l'Eglise;;;49070;ST LAMBERT LA POTHERIE;Saint-Lambert-la-Potherie;423202.6;6715638.0;EPSG:2154;47.483091166181154;-0.6769194137275844;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49294;Maine-et-Loire;Pays de la Loire;Nantes;47.4830911662,-0.676919413728;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491409R;Ecole primaire privée St Jean de la Barre Jean XXIII;ECOLE PRIMAIRE PRIVEE;SAINT JEAN DE LA BARRE;Privé;159 rue de la Barre;;;49000;ANGERS;Angers;429167.4;6714042.1;EPSG:2154;47.47121274241713;-0.5968300375875242;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49007;Maine-et-Loire;Pays de la Loire;Nantes;47.4712127424,-0.596830037588;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-24
0491432R;Ecole primaire privée Saint Louis;ECOLE PRIMAIRE PRIVEE/A;SAINT LOUIS;Privé;12 rue du Moulin des Cinq;;;49750;BEAULIEU SUR LAYON;Beaulieu-sur-Layon;428664.6;6696191.5;EPSG:2154;47.3104813442628;-0.5927194284520155;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49022;Maine-et-Loire;Pays de la Loire;Nantes;47.3104813443,-0.592719428452;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491450K;Ecole primaire privée Saint Germain;ECOLE PRIMAIRE PRIVEE/A;SAINT GERMAIN;Privé;6 bis grand'rue;JUIGNE-SUR-LOIRE;;49610;LES GARENNES SUR LOIRE;Les Garennes sur Loire;438116.2;6706317.7;EPSG:2154;47.405353827268044;-0.47363044496243983;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49167;Maine-et-Loire;Pays de la Loire;Nantes;47.4053538273,-0.473630444962;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491462Y;Ecole primaire privée;ECOLE PRIMAIRE;CATHOLIQUE ARC EN CIEL;Privé;4 rue de la Barre;SAINT-JEAN-DES-MAUVRETS;;49320;LES GARENNES SUR LOIRE;Les Garennes sur Loire;439572.9;6705432.3;EPSG:2154;47.39796615225309;-0.45382010905228076;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49167;Maine-et-Loire;Pays de la Loire;Nantes;47.3979661523,-0.453820109052;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-13
0491478R;Ecole primaire privée Sacré-Coeur;ECOLE PRIMAIRE PRIVEE;SACRE-COEUR;Privé;6 bis rue du Général de Gaulle;;;49340;TREMENTINES;Trémentines;412961.4;6676271.4;EPSG:2154;47.12473810004044;-0.7876901253173036;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49355;Maine-et-Loire;Pays de la Loire;Nantes;47.1247381,-0.787690125317;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-20
0491481U;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;ST-JOSEPH;Privé;Rue des Petits Ponts;;;49360;MAULEVRIER;Maulévrier;415397.9;6663300.1;EPSG:2154;47.00913418298728;-0.7474700041783143;Parfaite;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;49;52;17;49192;Maine-et-Loire;Pays de la Loire;Nantes;47.009134183,-0.747470004178;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-04-20
